Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Indistinguishable Proteins	Beads_1 Intensity	Beads_1 MaxLFQ Intensity	Beads_1 Spectral Count	Beads_1 Unique Spectral Count	Beads_1 Total Spectral Count	Beads_2 Intensity	Beads_2 MaxLFQ Intensity	Beads_2 Spectral Count	Beads_2 Unique Spectral Count	Beads_2 Total Spectral Count	Beads_3 Intensity	Beads_3 MaxLFQ Intensity	Beads_3 Spectral Count	Beads_3 Unique Spectral Count	Beads_3 Total Spectral Count	NosH_1 Intensity	NosH_1 MaxLFQ Intensity	NosH_1 Spectral Count	NosH_1 Unique Spectral Count	NosH_1 Total Spectral Count	NosH_2 Intensity	NosH_2 MaxLFQ Intensity	NosH_2 Spectral Count	NosH_2 Unique Spectral Count	NosH_2 Total Spectral Count	NosH_3 Intensity	NosH_3 MaxLFQ Intensity	NosH_3 Spectral Count	NosH_3 Unique Spectral Count	NosH_3 Total Spectral Count
A0A068UJ98	A0A068UJ98	A0A068UJ98_COFCA	GSCOC_T00027064001	100	Homo sapiens	1:Experimental evidence at protein level	Tr-type G domain-containing protein	1.0	1.0	1	1	1	1		276595.0	276595.0	1	1	1	317644.0	317644.0	1	1	1			1	1	1	280369.0	280369.0	1	1	1	295886.0	295886.0	1	1	1	302236.0	302236.0	1	1	1
A0A068UJJ1	A0A068UJJ1	A0A068UJJ1_COFCA	GSCOC_T00027231001	100	Homo sapiens	1:Experimental evidence at protein level	Lysine--tRNA ligase	1.0	1.0	1	1	1	1		94513.5	94513.5	1	1	1	80320.4	80320.4	1	1	1	43778.5	43778.5	1	1	1			1	1	1			1	1	1			1	1	1
A0A068UJK3	A0A068UJK3	A0A068UJK3_COFCA	GSCOC_T00025185001	100	Homo sapiens	1:Experimental evidence at protein level	Ferredoxin thioredoxin reductase alpha chain domain-containing protein	1.0	1.0	1	1	1	1		411527.0	411527.0	1	1	1	532726.0	532726.0	1	1	1	359431.0	359431.0	1	1	1	680126.0	680126.0	1	1	1	655315.0	655315.0	1	1	1	588662.0	588662.0	1	1	1
A0A068UJP3	A0A068UJP3	A0A068UJP3_COFCA	GSCOC_T00027802001	100	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 4C	1.0	1.0	1	1	1	1		182123.0	182123.0	1	1	1	188849.0	188849.0	1	1	1	158470.0	158470.0	1	1	1			1	1	1	179365.0	179365.0	1	1	1	200560.0	200560.0	1	1	1
A0A068UJP3;A0A068UZW2	A0A068UJP3;A0A068UZW2	A0A068UJP3_COFCA;A0A068UZW2_COFCA	GSCOC_T00027802001;GSCOC_T00038826001	100	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 4C	1.0	1.0	1	1	1	1		45994.2	45994.2	1	1	1	39719.5	39719.5	1	1	1	33333.0	33333.0	1	1	1	172595.0	172595.0	1	1	1	37692.0	37692.0	1	1	1	39100.7	39100.7	1	1	1
A0A068UKG5	A0A068UKG5	A0A068UKG5_COFCA	GSCOC_T00028216001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		377965.0	377965.0	1	1	1	267776.0	267776.0	1	1	1	489476.0	489476.0	1	1	1	367269.0	367269.0	1	1	1	422877.0	422877.0	1	1	1	423984.0	423984.0	1	1	1
A0A068UKG5;A0A068UKG2	A0A068UKG5;A0A068UKG2	A0A068UKG2_COFCA;A0A068UKG5_COFCA	GSCOC_T00028209001;GSCOC_T00028216001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		29457.4	29457.4	1	1	1	14441.4	14441.4	1	1	1	35613.9	35613.9	1	1	1	85294.2	85294.2	1	1	1	81872.0	81872.0	1	1	1	18475.0	18475.0	1	1	1
A0A068UKI2	A0A068UKI2	A0A068UKI2_COFCA	GSCOC_T00027756001	100	Homo sapiens	1:Experimental evidence at protein level	Rhodanese domain-containing protein	1.0	1.0	1	1	1	1		25411.9	25411.9	1	1	1	21383.6	21383.6	1	1	1	23539.2	23539.2	1	1	1			1	1	1	33025.5	33025.5	1	1	1			1	1	1
A0A068UKI7;A0A068US28	A0A068UKI7;A0A068US28	A0A068UKI7_COFCA;A0A068US28_COFCA	GSCOC_T00020301001;GSCOC_T00033066001	100	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS15 N-terminal domain-containing protein	1.0	1.0	1	1	1	1		829065.0	829065.0	1	1	1	586241.0	586241.0	1	1	1	479794.0	479794.0	1	1	1			1	1	1			1	1	1	427613.0	427613.0	1	1	1
A0A068ULR2	A0A068ULR2	A0A068ULR2_COFCA	GSCOC_T00028875001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	1146520.0	1146520.0	1	1	1	1471360.0	1471360.0	1	1	1	1389040.0	1389040.0	1	1	1
A0A068ULX8	A0A068ULX8	A0A068ULX8_COFCA	GSCOC_T00028445001	100	Homo sapiens	1:Experimental evidence at protein level	RanBD1 domain-containing protein	1.0	1.0	1	1	1	1		70139.5	70139.5	1	1	1	48547.8	48547.8	1	1	1	62556.7	62556.7	1	1	1	146743.0	146743.0	1	1	1	217905.0	217905.0	1	1	1	213380.0	213380.0	1	1	1
A0A068ULZ0	A0A068ULZ0	A0A068ULZ0_COFCA	GSCOC_T00028611001	100	Homo sapiens	1:Experimental evidence at protein level	Probable glutathione S-transferase	1.0	1.0	1	1	1	1		54153.9	54153.9	1	1	1	50871.7	50871.7	1	1	1			1	1	1	38642.2	38642.2	1	1	1			1	1	1			1	1	1
A0A068UME6	A0A068UME6	A0A068UME6_COFCA	GSCOC_T00028782001	100	Homo sapiens	1:Experimental evidence at protein level	Nucleoside diphosphate kinase	1.0	1.0	1	1	1	1		15931.9	15931.9	1	1	1	22652.2	22652.2	1	1	1			1	1	1	16113.1	16113.1	1	1	1	38136.5	38136.5	1	1	1			1	1	1
A0A068UML9	A0A068UML9	A0A068UML9_COFCA	GSCOC_T00027980001	100	Homo sapiens	1:Experimental evidence at protein level	Short-chain dehydrogenase/reductase	1.0	1.0	1	1	1	1		59009.3	59009.3	1	1	1	83205.5	83205.5	1	1	1	66721.5	66721.5	1	1	1	101876.0	101876.0	1	1	1	141386.0	141386.0	1	1	1	104793.0	104793.0	1	1	1
A0A068UMU7	A0A068UMU7	A0A068UMU7_COFCA	GSCOC_T00028091001	100	Homo sapiens	1:Experimental evidence at protein level	Plant heme peroxidase family profile domain-containing protein	1.0	1.0	1	1	1	1		804674.0	804674.0	1	1	1	665976.0	665976.0	1	1	1	717049.0	717049.0	1	1	1	682254.0	682254.0	1	1	1	979201.0	979201.0	1	1	1	1420990.0	1420990.0	1	1	1
A0A068UMW5	A0A068UMW5	A0A068UMW5_COFCA	GSCOC_T00030237001	100	Homo sapiens	1:Experimental evidence at protein level	Selenoprotein H	1.0	1.0	1	1	1	1		664540.0	664540.0	1	1	1	669748.0	669748.0	1	1	1	639635.0	639635.0	1	1	1	626951.0	626951.0	1	1	1	800572.0	800572.0	1	1	1	685872.0	685872.0	1	1	1
A0A068UNE0	A0A068UNE0	A0A068UNE0_COFCA	GSCOC_T00030183001	100	Homo sapiens	1:Experimental evidence at protein level	FHA domain-containing protein	1.0	1.0	1	1	1	1				1	1	1	57047.3	57047.3	1	1	1	36242.8	36242.8	1	1	1	56116.4	56116.4	1	1	1	115846.0	115846.0	1	1	1	70893.6	70893.6	1	1	1
A0A068UNF2	A0A068UNF2	A0A068UNF2_COFCA	GSCOC_T00030202001	100	Homo sapiens	1:Experimental evidence at protein level	Glutathione peroxidase	1.0	1.0	1	1	1	1		71122.9	71122.9	1	1	1			1	1	1			1	1	1	653847.0	653847.0	1	1	1	788447.0	788447.0	1	1	1	661541.0	661541.0	1	1	1
A0A068UNK5	A0A068UNK5	A0A068UNK5_COFCA	GSCOC_T00030296001	100	Homo sapiens	1:Experimental evidence at protein level	Hydroxymethylglutaryl-CoA synthase	1.0	1.0	1	1	1	1		786677.0	786677.0	1	1	1	507508.0	507508.0	1	1	1	654702.0	654702.0	1	1	1	179246.0	179246.0	1	1	1	212378.0	212378.0	1	1	1	326214.0	326214.0	1	1	1
A0A068UNM3	A0A068UNM3	A0A068UNM3_COFCA	GSCOC_T00030410001	100	Homo sapiens	1:Experimental evidence at protein level	transaldolase	1.0	1.0	1	1	1	1				1	1	1			1	1	1	149309.0	149309.0	1	1	1			1	1	1			1	1	1			1	1	1
A0A068UNQ4	A0A068UNQ4	A0A068UNQ4_COFCA	GSCOC_T00028444001	100	Homo sapiens	1:Experimental evidence at protein level	ERBB-3 BINDING PROTEIN 1	1.0	1.0	1	1	1	1		1704070.0	1704070.0	1	1	1	1299030.0	1299030.0	1	1	1	1438150.0	1438150.0	1	1	1	1083930.0	1083930.0	1	1	1	1191900.0	1191900.0	1	1	1	1060700.0	1060700.0	1	1	1
A0A068UP07	A0A068UP07	A0A068UP07_COFCA	GSCOC_T00030898001	100	Homo sapiens	1:Experimental evidence at protein level	Cytosol aminopeptidase domain-containing protein	1.0	1.0	1	1	1	1		99192.1	99192.1	1	1	1	104562.0	104562.0	1	1	1	96399.0	96399.0	1	1	1	62830.1	62830.1	1	1	1	101436.0	101436.0	1	1	1	80761.0	80761.0	1	1	1
A0A068UP07;A0A068V706	A0A068UP07;A0A068V706	A0A068UP07_COFCA;A0A068V706_COFCA	GSCOC_T00018998001;GSCOC_T00030898001	100	Homo sapiens	1:Experimental evidence at protein level	Cytosol aminopeptidase domain-containing protein	1.0	1.0	1	1	1	1		128076.0	128076.0	1	1	1	113049.0	113049.0	1	1	1	104400.0	104400.0	1	1	1	67385.4	67385.4	1	1	1	95336.4	95336.4	1	1	1	82294.6	82294.6	1	1	1
A0A068UP55	A0A068UP55	A0A068UP55_COFCA	GSCOC_T00030999001	100	Homo sapiens	1:Experimental evidence at protein level	CBM20 domain-containing protein	1.0	1.0	1	1	1	1		78189.6	78189.6	1	1	1	55473.2	55473.2	1	1	1	80902.2	80902.2	1	1	1	40715.5	40715.5	1	1	1	38037.7	38037.7	1	1	1	46873.9	46873.9	1	1	1
A0A068UP63;A0A068UPT5	A0A068UP63;A0A068UPT5	A0A068UP63_COFCA;A0A068UPT5_COFCA	GSCOC_T00031008001;GSCOC_T00031012001	100	Homo sapiens	1:Experimental evidence at protein level	Bet v I/Major latex protein domain-containing protein	1.0	1.0	1	1	1	1		830120.0	830120.0	1	1	1	805184.0	805184.0	1	1	1	675085.0	675085.0	1	1	1	1771720.0	1771720.0	1	1	1	1960220.0	1960220.0	1	1	1	1898310.0	1898310.0	1	1	1
A0A068UPD2	A0A068UPD2	A0A068UPD2_COFCA	GSCOC_T00030715001	100	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich repeat-containing N-terminal plant-type domain-containing protein	1.0	1.0	1	1	1	1		56602.3	56602.3	1	1	1	109499.0	109499.0	1	1	1	87900.8	87900.8	1	1	1	74429.1	74429.1	1	1	1	60521.2	60521.2	1	1	1	68080.6	68080.6	1	1	1
A0A068UPK9	A0A068UPK9	A0A068UPK9_COFCA	GSCOC_T00031225001	100	Homo sapiens	1:Experimental evidence at protein level	Heparanase-like protein 3	1.0	1.0	1	1	1	1		293930.0	293930.0	1	1	1	291063.0	291063.0	1	1	1	287326.0	287326.0	1	1	1	270880.0	270880.0	1	1	1	245996.0	245996.0	1	1	1	260535.0	260535.0	1	1	1
A0A068UPM0	A0A068UPM0	A0A068UPM0_COFCA	GSCOC_T00030887001	100	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 5A	1.0	1.0	1	1	1	1		3233940.0	3233940.0	1	1	1	3157470.0	3157470.0	1	1	1	3033860.0	3033860.0	1	1	1	3574810.0	3574810.0	1	1	1	4181800.0	4181800.0	1	1	1	3572410.0	3572410.0	1	1	1
A0A068UPQ8	A0A068UPQ8	A0A068UPQ8_COFCA	GSCOC_T00031149001	100	Homo sapiens	1:Experimental evidence at protein level	MBD domain-containing protein	1.0	1.0	1	1	1	1		977058.0	977058.0	1	1	1	1039850.0	1039850.0	1	1	1	1141690.0	1141690.0	1	1	1	1455400.0	1455400.0	1	1	1	1831680.0	1831680.0	1	1	1	1348790.0	1348790.0	1	1	1
A0A068UPR7	A0A068UPR7	A0A068UPR7_COFCA	GSCOC_T00030977001	100	Homo sapiens	1:Experimental evidence at protein level	NADP-dependent oxidoreductase domain-containing protein	1.0	1.0	1	1	1	1		151852.0	151852.0	1	1	1	169202.0	169202.0	1	1	1	132115.0	132115.0	1	1	1	468342.0	468342.0	1	1	1	557001.0	557001.0	1	1	1	525114.0	525114.0	1	1	1
A0A068UPR7;A0A068VH47;A0A068VL06	A0A068UPR7;A0A068VH47;A0A068VL06	A0A068UPR7_COFCA;A0A068VH47_COFCA;A0A068VL06_COFCA	GSCOC_T00007031001;GSCOC_T00009570001;GSCOC_T00030977001	100	Homo sapiens	1:Experimental evidence at protein level	NADP-dependent oxidoreductase domain-containing protein	1.0	1.0	1	1	1	1		107898.0	107898.0	1	1	1	95903.0	95903.0	1	1	1	79050.0	79050.0	1	1	1	293436.0	293436.0	1	1	1	334184.0	334184.0	1	1	1	308558.0	308558.0	1	1	1
A0A068UPR7;A0A068VH47;A0A068VL06;A0A068UPY2	A0A068UPR7;A0A068VH47;A0A068VL06;A0A068UPY2	A0A068UPR7_COFCA;A0A068UPY2_COFCA;A0A068VH47_COFCA;A0A068VL06_COFCA	GSCOC_T00007031001;GSCOC_T00009570001;GSCOC_T00030977001;GSCOC_T00030979001	100	Homo sapiens	1:Experimental evidence at protein level	NADP-dependent oxidoreductase domain-containing protein	1.0	1.0	1	1	1	1		258874.0	258874.0	1	1	1	410506.0	410506.0	1	1	1	233347.0	233347.0	1	1	1	880776.0	880776.0	1	1	1	1170680.0	1170680.0	1	1	1	1031250.0	1031250.0	1	1	1
A0A068UPR7;A0A068VL06	A0A068UPR7;A0A068VL06	A0A068UPR7_COFCA;A0A068VL06_COFCA	GSCOC_T00007031001;GSCOC_T00030977001	100	Homo sapiens	1:Experimental evidence at protein level	NADP-dependent oxidoreductase domain-containing protein	1.0	1.0	1	1	1	1		417242.0	417242.0	1	1	1	324332.0	324332.0	1	1	1	336590.0	336590.0	1	1	1	405912.0	405912.0	1	1	1	390683.0	390683.0	1	1	1	587683.0	587683.0	1	1	1
A0A068UPR7;A0A068VMT9	A0A068UPR7;A0A068VMT9	A0A068UPR7_COFCA;A0A068VMT9_COFCA	GSCOC_T00000757001;GSCOC_T00030977001	100	Homo sapiens	1:Experimental evidence at protein level	NADP-dependent oxidoreductase domain-containing protein	1.0	1.0	1	1	1	1		130899.0	130899.0	1	1	1	26573.2	26573.2	1	1	1	54070.0	54070.0	1	1	1			1	1	1	88333.6	88333.6	1	1	1	87536.3	87536.3	1	1	1
A0A068UPZ8;A0A068UP63;A0A068UPT5	A0A068UPZ8;A0A068UP63;A0A068UPT5	A0A068UP63_COFCA;A0A068UPT5_COFCA;A0A068UPZ8_COFCA	GSCOC_T00031008001;GSCOC_T00031011001;GSCOC_T00031012001	100	Homo sapiens	1:Experimental evidence at protein level	Bet v I/Major latex protein domain-containing protein	1.0	1.0	1	1	1	1		539028.0	539028.0	1	1	1	521356.0	521356.0	1	1	1	479736.0	479736.0	1	1	1	1380220.0	1380220.0	1	1	1	1451710.0	1451710.0	1	1	1	1377450.0	1377450.0	1	1	1
A0A068UQ51	A0A068UQ51	A0A068UQ51_COFCA	GSCOC_T00030131001	100	Homo sapiens	1:Experimental evidence at protein level	Translation elongation factor EF1B beta/delta subunit guanine nucleotide exchange domain-containing protein	1.0	1.0	1	1	1	1		70927.6	70927.6	1	1	1	89865.9	89865.9	1	1	1	70161.6	70161.6	1	1	1	73214.2	73214.2	1	1	1	106350.0	106350.0	1	1	1	71618.4	71618.4	1	1	1
A0A068UQ51;A0A068TQE1	A0A068UQ51;A0A068TQE1	A0A068TQE1_COFCA;A0A068UQ51_COFCA	GSCOC_T00022681001;GSCOC_T00030131001	100	Homo sapiens	1:Experimental evidence at protein level	Translation elongation factor EF1B beta/delta subunit guanine nucleotide exchange domain-containing protein	1.0	1.0	1	1	1	1		195458.0	195458.0	1	1	1	181949.0	181949.0	1	1	1	275937.0	275937.0	1	1	1	37009.4	37009.4	1	1	1	54414.9	54414.9	1	1	1			1	1	1
A0A068UQ56	A0A068UQ56	A0A068UQ56_COFCA	GSCOC_T00030139001	100	Homo sapiens	1:Experimental evidence at protein level	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1.0	1.0	1	1	1	1		153901.0	153901.0	1	1	1	139823.0	139823.0	1	1	1	139642.0	139642.0	1	1	1	158111.0	158111.0	1	1	1	132758.0	132758.0	1	1	1	168340.0	168340.0	1	1	1
A0A068UQP4	A0A068UQP4	A0A068UQP4_COFCA	GSCOC_T00031388001	100	Homo sapiens	1:Experimental evidence at protein level	thioredoxin-dependent peroxiredoxin	1.0	1.0	1	1	1	1				1	1	1	295194.0	295194.0	1	1	1	141516.0	141516.0	1	1	1	1276860.0	1276860.0	1	1	1	1624240.0	1624240.0	1	1	1	1510890.0	1510890.0	1	1	1
A0A068UQZ6	A0A068UQZ6	A0A068UQZ6_COFCA	GSCOC_T00031977001	100	Homo sapiens	1:Experimental evidence at protein level	Photosystem I reaction center subunit N, chloroplastic	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	185255.0	185255.0	1	1	1	203257.0	203257.0	1	1	1	231276.0	231276.0	1	1	1
A0A068UR91;A0A068UB31	A0A068UR91;A0A068UB31	A0A068UB31_COFCA;A0A068UR91_COFCA	GSCOC_T00021012001;GSCOC_T00031703001	100	Homo sapiens	1:Experimental evidence at protein level	aconitate hydratase	1.0	1.0	1	1	1	1		770450.0	770450.0	1	1	1	527686.0	527686.0	1	1	1	537267.0	537267.0	1	1	1	751069.0	751069.0	1	1	1	760594.0	760594.0	1	1	1	1065590.0	1065590.0	1	1	1
A0A068URB4	A0A068URB4	A0A068URB4_COFCA	GSCOC_T00031754001	100	Homo sapiens	1:Experimental evidence at protein level	SIS domain-containing protein	1.0	1.0	1	1	1	1		1478190.0	1478190.0	1	1	1	1436780.0	1436780.0	1	1	1	1429830.0	1429830.0	1	1	1	4373440.0	4373440.0	1	1	1	4455720.0	4455720.0	1	1	1	4638250.0	4638250.0	1	1	1
A0A068URN4	A0A068URN4	A0A068URN4_COFCA	GSCOC_T00031893001	100	Homo sapiens	1:Experimental evidence at protein level	Plant heme peroxidase family profile domain-containing protein	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	206557.0	206557.0	1	1	1	229694.0	229694.0	1	1	1	212509.0	212509.0	1	1	1
A0A068URN4;A0A068U0C5	A0A068URN4;A0A068U0C5	A0A068U0C5_COFCA;A0A068URN4_COFCA	GSCOC_T00031893001;GSCOC_T00037161001	100	Homo sapiens	1:Experimental evidence at protein level	Peroxidase	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	19579.5	19579.5	1	1	1	423538.0	423538.0	1	1	1	17065.3	17065.3	1	1	1
A0A068USG7	A0A068USG7	A0A068USG7_COFCA	GSCOC_T00033601001	100	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 5B	1.0	1.0	1	1	1	1		14216.5	14216.5	1	1	1	42163.3	42163.3	1	1	1	59856.0	59856.0	1	1	1	12136.3	12136.3	1	1	1	12719.6	12719.6	1	1	1	10142.5	10142.5	1	1	1
A0A068USH6	A0A068USH6	A0A068USH6_COFCA	GSCOC_T00033615001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		66189.0	66189.0	1	1	1	80333.8	80333.8	1	1	1			1	1	1	485233.0	485233.0	1	1	1	407470.0	407470.0	1	1	1	440824.0	440824.0	1	1	1
A0A068USW1;A0A068UUK6	A0A068USW1;A0A068UUK6	A0A068USW1_COFCA;A0A068UUK6_COFCA	GSCOC_T00034000001;GSCOC_T00035586001	100	Homo sapiens	1:Experimental evidence at protein level	PROP1-like PPR domain-containing protein	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	61526.7	61526.7	1	1	1	45118.4	45118.4	1	1	1	87677.0	87677.0	1	1	1
A0A068USW5	A0A068USW5	A0A068USW5_COFCA	GSCOC_T00033655001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		89916100.0	89916100.0	1	1	1	109541000.0	109541000.0	1	1	1	82554100.0	82554100.0	1	1	1	90923700.0	90923700.0	1	1	1	92428700.0	92428700.0	1	1	1	84321000.0	84321000.0	1	1	1
A0A068USY3	A0A068USY3	A0A068USY3_COFCA	GSCOC_T00033572001	100	Homo sapiens	1:Experimental evidence at protein level	Peptidase A1 domain-containing protein	1.0	1.0	1	1	1	1		523424.0	523424.0	1	1	1	468453.0	468453.0	1	1	1	507498.0	507498.0	1	1	1	2225180.0	2225180.0	1	1	1	2308460.0	2308460.0	1	1	1	2289990.0	2289990.0	1	1	1
A0A068UT16	A0A068UT16	A0A068UT16_COFCA	GSCOC_T00031553001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		332902.0	332902.0	1	1	1	297883.0	297883.0	1	1	1	300614.0	300614.0	1	1	1	280791.0	280791.0	1	1	1	306133.0	306133.0	1	1	1	274622.0	274622.0	1	1	1
A0A068UT16;A0A068VB15	A0A068UT16;A0A068VB15	A0A068UT16_COFCA;A0A068VB15_COFCA	GSCOC_T00003882001;GSCOC_T00031553001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		48474.3	48474.3	1	1	1	52499.0	52499.0	1	1	1	323285.0	323285.0	1	1	1	41452.0	41452.0	1	1	1	74242.8	74242.8	1	1	1			1	1	1
A0A068UT18	A0A068UT18	A0A068UT18_COFCA	GSCOC_T00033726001	100	Homo sapiens	1:Experimental evidence at protein level	Probable glutathione S-transferase	1.0	1.0	1	1	1	1		69347.6	69347.6	1	1	1	81434.6	81434.6	1	1	1	75990.0	75990.0	1	1	1	126639.0	126639.0	1	1	1			1	1	1			1	1	1
A0A068UT18;A0A068UT71	A0A068UT18;A0A068UT71	A0A068UT18_COFCA;A0A068UT71_COFCA	GSCOC_T00033723001;GSCOC_T00033726001	100	Homo sapiens	1:Experimental evidence at protein level	Probable glutathione S-transferase	1.0	1.0	1	1	1	1		84768.6	84768.6	1	1	1	19114.8	19114.8	1	1	1	40000.3	40000.3	1	1	1	104197.0	104197.0	1	1	1	94593.4	94593.4	1	1	1	33199.5	33199.5	1	1	1
A0A068UU27	A0A068UU27	A0A068UU27_COFCA	GSCOC_T00034196001	100	Homo sapiens	1:Experimental evidence at protein level	Phosphoribulokinase	1.0	1.0	1	1	1	1		114474.0	114474.0	1	1	1			1	1	1	300823.0	300823.0	1	1	1			1	1	1			1	1	1			1	1	1
A0A068UUF7	A0A068UUF7	A0A068UUF7_COFCA	GSCOC_T00035257001	100	Homo sapiens	1:Experimental evidence at protein level	UTP-monosaccharide-1-phosphate uridylyltransferase	1.0	1.0	1	1	1	1		6454.92	6454.92	1	1	1	6839.49	6839.49	1	1	1	4305.64	4305.64	1	1	1	277888.0	277888.0	1	1	1	478610.0	478610.0	1	1	1	45234.3	45234.3	1	1	1
A0A068UUF8	A0A068UUF8	A0A068UUF8_COFCA	GSCOC_T00035185001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		57557.4	57557.4	1	1	1	67146.4	67146.4	1	1	1	42760.2	42760.2	1	1	1	101244.0	101244.0	1	1	1	108268.0	108268.0	1	1	1	97260.5	97260.5	1	1	1
A0A068UUM2	A0A068UUM2	A0A068UUM2_COFCA	GSCOC_T00035357001	100	Homo sapiens	1:Experimental evidence at protein level	PsbP C-terminal domain-containing protein	1.0	1.0	1	1	1	1		83514.6	83514.6	1	1	1	66528.3	66528.3	1	1	1	41469.3	41469.3	1	1	1			1	1	1			1	1	1			1	1	1
A0A068UUT9	A0A068UUT9	A0A068UUT9_COFCA	GSCOC_T00035568001	100	Homo sapiens	1:Experimental evidence at protein level	UDP-glucose 4-epimerase	1.0	1.0	1	1	1	1		521953.0	521953.0	1	1	1	610362.0	610362.0	1	1	1	575531.0	575531.0	1	1	1	562762.0	562762.0	1	1	1	591400.0	591400.0	1	1	1	596948.0	596948.0	1	1	1
A0A068UVA1	A0A068UVA1	A0A068UVA1_COFCA	GSCOC_T00033883001	100	Homo sapiens	1:Experimental evidence at protein level	Alpha-carbonic anhydrase domain-containing protein	1.0	1.0	1	1	1	1		104827.0	104827.0	1	1	1	119031.0	119031.0	1	1	1	104331.0	104331.0	1	1	1	123633.0	123633.0	1	1	1	186351.0	186351.0	1	1	1			1	1	1
A0A068UVC6	A0A068UVC6	A0A068UVC6_COFCA	GSCOC_T00035663001	100	Homo sapiens	1:Experimental evidence at protein level	Purple acid phosphatase	1.0	1.0	1	1	1	1		94171.6	94171.6	1	1	1	82709.2	82709.2	1	1	1	67029.0	67029.0	1	1	1	76567.6	76567.6	1	1	1	64673.5	64673.5	1	1	1	138748.0	138748.0	1	1	1
A0A068UVN7	A0A068UVN7	A0A068UVN7_COFCA	GSCOC_T00035856001	100	Homo sapiens	1:Experimental evidence at protein level	Aldose 1-epimerase	1.0	1.0	1	1	1	1				1	1	1	5342.76	5342.76	1	1	1			1	1	1			1	1	1			1	1	1	73990.0	73990.0	1	1	1
A0A068UVT3	A0A068UVT3	A0A068UVT3_COFCA	GSCOC_T00034145001	100	Homo sapiens	1:Experimental evidence at protein level	Protein kinase domain-containing protein	1.0	1.0	1	1	1	1		357612.0	357612.0	1	1	1			1	1	1	1262090.0	1262090.0	1	1	1	213729.0	213729.0	1	1	1	1114990.0	1114990.0	1	1	1			1	1	1
A0A068UW83	A0A068UW83	A0A068UW83_COFCA	GSCOC_T00037436001	100	Homo sapiens	1:Experimental evidence at protein level	Actin 7	1.0	1.0	1	1	1	1		39587.6	39587.6	1	1	1	61748.2	61748.2	1	1	1			1	1	1	220043.0	220043.0	1	1	1	305717.0	305717.0	1	1	1	286267.0	286267.0	1	1	1
A0A068UW83;A0A068USH6;A0A068TXK9;A0A068TML6;A0A068UEK0	A0A068UW83;A0A068USH6;A0A068TXK9;A0A068TML6;A0A068UEK0	A0A068TML6_COFCA;A0A068TXK9_COFCA;A0A068UEK0_COFCA;A0A068USH6_COFCA;A0A068UW83_COFCA	GSCOC_T00014855001;GSCOC_T00023529001;GSCOC_T00029878001;GSCOC_T00033615001;GSCOC_T00037436001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		434794.0	434794.0	1	1	1	373033.0	373033.0	1	1	1	341503.0	341503.0	1	1	1	1685090.0	1685090.0	1	1	1	1912510.0	1912510.0	1	1	1	1587190.0	1587190.0	1	1	1
A0A068UW83;A0A068USH6;A0A068TXK9;A0A068UEK0	A0A068UW83;A0A068USH6;A0A068TXK9;A0A068UEK0	A0A068TXK9_COFCA;A0A068UEK0_COFCA;A0A068USH6_COFCA;A0A068UW83_COFCA	GSCOC_T00023529001;GSCOC_T00029878001;GSCOC_T00033615001;GSCOC_T00037436001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		585454.0	585454.0	1	1	1	328231.0	328231.0	1	1	1	565638.0	565638.0	1	1	1	899174.0	899174.0	1	1	1	1078240.0	1078240.0	1	1	1	1002740.0	1002740.0	1	1	1
